script_name,category,ticker,backtest_file,pine_file,roi_pct,max_drawdown_pct,sharpe_ratio,sortino_ratio,expectancy_pct,num_trades,win_rate_pct,profit_factor,error
,trend_analysis,SPY,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/signalpro-sr-zones.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/signalpro-sr-zones.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/signalpro-sr-zones.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,BTC-USD,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/signalpro-sr-zones.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/signalpro-sr-zones.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/signalpro-sr-zones.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,QQQ,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/signalpro-sr-zones.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/signalpro-sr-zones.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/signalpro-sr-zones.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,SPY,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/time-orb-algorich.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/time-orb-algorich.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/time-orb-algorich.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,BTC-USD,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/time-orb-algorich.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/time-orb-algorich.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/time-orb-algorich.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,QQQ,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/time-orb-algorich.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/time-orb-algorich.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/time-orb-algorich.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,SPY,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/orion-hybrid-volatility-breakout-strategy.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/orion-hybrid-volatility-breakout-strategy.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/orion-hybrid-volatility-breakout-strategy.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,BTC-USD,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/orion-hybrid-volatility-breakout-strategy.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/orion-hybrid-volatility-breakout-strategy.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/orion-hybrid-volatility-breakout-strategy.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,QQQ,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/orion-hybrid-volatility-breakout-strategy.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/orion-hybrid-volatility-breakout-strategy.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/orion-hybrid-volatility-breakout-strategy.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,SPY,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/colidation-breakout-structureha-cbs.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/colidation-breakout-structureha-cbs.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/colidation-breakout-structureha-cbs.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,BTC-USD,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/colidation-breakout-structureha-cbs.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/colidation-breakout-structureha-cbs.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/colidation-breakout-structureha-cbs.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,QQQ,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/colidation-breakout-structureha-cbs.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/colidation-breakout-structureha-cbs.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/colidation-breakout-structureha-cbs.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,SPY,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/dtc-sentinel-wjdtks255.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/dtc-sentinel-wjdtks255.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/dtc-sentinel-wjdtks255.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,BTC-USD,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/dtc-sentinel-wjdtks255.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/dtc-sentinel-wjdtks255.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/dtc-sentinel-wjdtks255.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,QQQ,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/dtc-sentinel-wjdtks255.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/dtc-sentinel-wjdtks255.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/dtc-sentinel-wjdtks255.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,SPY,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/delta-strike-order-flow-absorption-momentum-confirmation.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/delta-strike-order-flow-absorption-momentum-confirmation.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/delta-strike-order-flow-absorption-momentum-confirmation.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,BTC-USD,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/delta-strike-order-flow-absorption-momentum-confirmation.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/delta-strike-order-flow-absorption-momentum-confirmation.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/delta-strike-order-flow-absorption-momentum-confirmation.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,QQQ,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/delta-strike-order-flow-absorption-momentum-confirmation.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/delta-strike-order-flow-absorption-momentum-confirmation.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/delta-strike-order-flow-absorption-momentum-confirmation.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,SPY,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/double-relative-strength-index-drsi.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/double-relative-strength-index-drsi.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/double-relative-strength-index-drsi.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,BTC-USD,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/double-relative-strength-index-drsi.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/double-relative-strength-index-drsi.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/double-relative-strength-index-drsi.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,QQQ,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/double-relative-strength-index-drsi.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/double-relative-strength-index-drsi.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/double-relative-strength-index-drsi.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,SPY,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/perky-smc-ultimate-v3.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/perky-smc-ultimate-v3.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/perky-smc-ultimate-v3.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,BTC-USD,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/perky-smc-ultimate-v3.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/perky-smc-ultimate-v3.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/perky-smc-ultimate-v3.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,QQQ,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/perky-smc-ultimate-v3.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/perky-smc-ultimate-v3.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/perky-smc-ultimate-v3.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,SPY,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/smart-krypto-futures-daytrade-suite.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/smart-krypto-futures-daytrade-suite.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/smart-krypto-futures-daytrade-suite.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,BTC-USD,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/smart-krypto-futures-daytrade-suite.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/smart-krypto-futures-daytrade-suite.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/smart-krypto-futures-daytrade-suite.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,QQQ,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/smart-krypto-futures-daytrade-suite.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/smart-krypto-futures-daytrade-suite.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/smart-krypto-futures-daytrade-suite.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,SPY,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/sweep-volume-index-luxalgo.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/sweep-volume-index-luxalgo.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/sweep-volume-index-luxalgo.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,BTC-USD,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/sweep-volume-index-luxalgo.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/sweep-volume-index-luxalgo.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/sweep-volume-index-luxalgo.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,QQQ,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/sweep-volume-index-luxalgo.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/sweep-volume-index-luxalgo.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/sweep-volume-index-luxalgo.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,SPY,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/visual-trading-zones.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/visual-trading-zones.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/visual-trading-zones.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,BTC-USD,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/visual-trading-zones.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/visual-trading-zones.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/visual-trading-zones.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,QQQ,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/visual-trading-zones.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/visual-trading-zones.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/visual-trading-zones.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,SPY,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/hot-zone-radar-luxalgo.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/hot-zone-radar-luxalgo.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/hot-zone-radar-luxalgo.py: exec() globals must be a dict, not types.SimpleNamespace"
,trend_analysis,BTC-USD,/root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/hot-zone-radar-luxalgo.py,/root/.openclaw/workspace/openclaw-tradingview/pinescript/trend_analysis/hot-zone-radar-luxalgo.pine,,,,,,,,,"Failed to load /root/.openclaw/workspace/openclaw-tradingview/backtests/trend_analysis/hot-zone-radar-luxalgo.py: exec() globals must be a dict, not types.SimpleNamespace"
